source_system,source_customer_id,user_id
AMAZON,CUST001165,a1c43c70-204d-541b-9447-bc4926beab9d
AMAZON,CUST001166,6b9e72da-4f17-5908-b68d-d222236e5e24
AMAZON,CUST001167,ea046b82-78d0-5896-ade6-d8053e3a52b2
AMAZON,CUST001168,c1f027f2-da33-543d-be97-5bab83c37d74
AMAZON,CUST001169,150dce1c-6396-51eb-ac9c-994cc157de69
AMAZON,CUST001170,9e224c13-231a-524b-b521-e0e11a671dd8
AMAZON,CUST001171,e3ce9265-88db-5873-878f-e98566a0acc0
AMAZON,CUST001172,c4c51db8-f0e3-5a1c-a93e-fa1762271521
AMAZON,CUST001173,0032523a-24de-5689-ba72-458b17a43eda
AMAZON,CUST001174,07963a06-537b-531f-9245-700b7839c785
AMAZON,CUST001175,4c7add9d-04ad-5a1e-a7f9-a4c1eadd172f
AMAZON,CUST001176,3e57f966-172e-54e6-ae16-4286793a0ca8
AMAZON,CUST001177,90e04c11-6396-5505-94f8-84b7c89a7de0
AMAZON,CUST001178,944f72c7-e100-55bf-84b7-c2244390c50e
AMAZON,CUST001179,4a380331-a024-5ccb-b76d-c32a65cbe733
AMAZON,CUST001180,cae1eb3c-674e-5ea0-ba23-a0712be3cb85
AMAZON,CUST001181,56eebd23-e058-58e5-80ed-28294313569b
AMAZON,CUST001182,c9801404-4a81-5388-ace1-988ddd6da7cf
AMAZON,CUST001183,7e977554-316d-546e-87aa-df45d5f98edb
AMAZON,CUST001184,ed793c98-da9b-564c-b8d1-a932f7ce1660
AMAZON,CUST001185,e82559df-66d6-57c7-8e81-a96c50d759f6
AMAZON,CUST001187,0db3f8d3-ec49-53d6-ad5e-b7b53362f5be
AMAZON,CUST001188,f8826749-a3dc-5772-bfae-0a37936a0634
AMAZON,CUST001191,5d16fa5f-3892-5481-a2c1-89b211b16c89
AMAZON,CUST001192,9260b6a7-e445-585a-b6c1-ac398733432e
AMAZON,CUST001193,527677f3-40d6-5f2c-8df7-8f959a46d904
AMAZON,CUST001194,222fbdd7-628b-5d81-b8b9-da82308fdde3
AMAZON,CUST001195,5eb98969-a46b-5fd8-a729-f37ee1ec2045
AMAZON,CUST001197,058d95d3-8652-5592-9d0d-f8d1bcba34bd
AMAZON,CUST001198,138b1da4-caaa-5e99-9a54-d1e55ec30577
AMAZON,CUST001199,a9c76fac-d2c1-5c47-b7d0-7aebaa0f51ca
AMAZON,CUST001201,78693ba1-422f-53cd-aab5-28ff8903d110
AMAZON,CUST001204,d1b720ef-06b5-5e9f-bb5e-6913068523cc
AMAZON,CUST001205,55d221f2-62a1-5623-ba7e-8c0406f75ed0
AMAZON,CUST001206,6b0b3789-619f-591c-a484-dd18431febcf
AMAZON,CUST001207,0b506202-c044-5188-b017-a158a2a47c0e
AMAZON,CUST001209,b2c2de19-1404-5e64-b9ee-92c9a3b37965
AMAZON,CUST001210,097a8574-4b7b-5f8f-b6c5-8daebd1aea35
AMAZON,CUST001211,e65e7b35-1fbe-5ba6-84ab-25fab9e9e56e
AMAZON,CUST001212,cf4c7425-1399-5a3c-8431-dc73ae013ea9
AMAZON,CUST001213,b2e3b00a-4233-5ac4-8bcb-38eeb646ab66
AMAZON,CUST001214,955d7979-ef36-579a-9bb7-369bc4af2968
AMAZON,CUST001215,2be3e031-426c-524e-ba30-2a64fe1c77a6
AMAZON,CUST001216,797fa6ea-7bb4-53bc-8e0b-92f4c0027329
AMAZON,CUST001217,702f92e9-94d8-5bdc-8d4e-26fbfa331a66
AMAZON,CUST001218,e9d9d526-c76d-5a8b-abec-e44eb27c3d79
AMAZON,CUST001219,7b475a17-a4ad-5005-972e-0baa6ab32c9c
AMAZON,CUST001220,1a8296bb-42fd-5ac1-b672-c135fdc08d35
AMAZON,CUST001221,64a903ca-1430-5958-b184-feda0f724c22
AMAZON,CUST001222,a0416d30-6543-5c4d-88c1-d76cfb2eef30
AMAZON,CUST001223,574963f5-480e-5cd7-9be2-ddaa6d5a8aae
AMAZON,CUST001224,950ed1ed-5518-5871-a458-1167f458abcf
AMAZON,CUST001225,a966bb73-3f35-5423-b21b-12b3a8ea138e
AMAZON,CUST001226,732c365b-d785-58a7-8e59-8b240f358c31
AMAZON,CUST001227,b552b2d8-215a-562c-8a45-83f4f0142e81
AMAZON,CUST001228,5701a3e6-36ec-569f-aa3e-cd160f6e47c0
AMAZON,CUST001229,03f442a3-3b77-51c6-b1f8-88996699f046
AMAZON,CUST001230,1d61c84c-2326-57c8-8d68-6b384c298b0d
AMAZON,CUST001231,fb19d5b6-f428-5699-8583-5af3dc0fa75e
AMAZON,CUST001232,c01c0e15-7751-58e1-a1ec-0af13eea0173
AMAZON,CUST001233,5ef0ad2b-beef-5a8b-b7e5-49d5dd04a915
AMAZON,CUST001235,3e4b8431-880d-5c30-989e-14b3862d055b
AMAZON,CUST001236,aca0ab43-151d-555c-9330-a3fabc29d154
AMAZON,CUST001237,ee07485a-6e22-592a-ba6f-c09f75ee8c00
AMAZON,CUST001238,25d3e2e1-2328-59da-9143-c8a03bf83fa7
AMAZON,CUST001239,ce538ad0-425c-50a5-97cf-bb53225c4829
AMAZON,CUST001240,9bc4a736-1802-5054-ae53-eacee8eb4d66
AMAZON,CUST001241,2318152b-378b-5bee-8aad-534460da4948
AMAZON,CUST001242,c0d8964b-1353-5088-8b5e-ca4615e2de71
AMAZON,CUST001243,d406d950-974e-59c1-a335-8fae27142521
AMAZON,CUST001245,f66978ec-49ca-55cc-99be-35b3cdc8db38
AMAZON,CUST001246,811cf45b-8826-5a58-b4f8-cd666db13868
AMAZON,CUST001247,cce36774-a975-5ed3-b710-b8047be84abb
AMAZON,CUST001248,8e2a50cd-4472-5886-9eed-ff740dc46c63
AMAZON,CUST001249,b7552507-73e4-5707-983f-b9d0dac2958c
AMAZON,CUST001250,82ea8525-5d54-5214-9725-3bef0a83c95b
AMAZON,CUST001251,9bb16906-7dfc-5c38-9261-74a85717b3b7
AMAZON,CUST001252,93012f00-422e-5155-9abc-6742ee735eae
AMAZON,CUST001253,f4dbe705-fb2e-5124-8191-9e367916929a
AMAZON,CUST001254,01c1ddc4-c5f8-5eb5-97b3-a95051cfecf5
AMAZON,CUST001256,7840702e-feef-5c25-9b33-1488501cdacf
AMAZON,CUST001257,1447a2c6-df44-5cd5-ac01-d2f5172077c0
AMAZON,CUST001258,b282f9b7-330e-508a-b65c-9866b87a21b4
AMAZON,CUST001259,846442cf-a658-5fba-9025-3eb96e503767
AMAZON,CUST001260,b32f33e7-fee6-533d-be9e-e1406a6b2cdc
AMAZON,CUST001261,1d47d73b-f68a-562b-9f02-dfb3b127d150
AMAZON,CUST001262,9c3cd202-09c2-562b-88a0-5df3bb8d8af7
AMAZON,CUST001263,f82fc9af-1d48-56a8-8512-d49008bd2ec0
AMAZON,CUST001264,7e0e2beb-b6d1-5990-bad2-5bfa9ed706cd
AMAZON,CUST001265,31431551-5daf-5912-823f-1464e853a515
AMAZON,CUST001266,9de2dddc-fcc7-5660-ab6c-1974d760fcd5
AMAZON,CUST001267,9c6f603c-98b9-5faa-a6f5-3ce23d0fc5d3
AMAZON,CUST001268,d8ddc3a6-076a-5d0c-bef3-617567b19eb6
AMAZON,CUST001269,d81af047-182c-5778-b005-078909490f0a
AMAZON,CUST001270,82d59f13-40ee-5bad-b504-1bbe4de309d7
AMAZON,CUST001271,ade0ee74-0c13-5a0e-9a4b-708527a81069
AMAZON,CUST001273,66b0e38e-9794-5a04-8057-bbbcb0239798
AMAZON,CUST001274,8f93a493-e4f4-56bd-b455-730041571a10
AMAZON,CUST001275,363b2b73-a5b7-5d50-b455-b9dcb9bf6bcc
AMAZON,CUST001277,d6896e7f-3acd-5e43-8ee9-91c247ad3f1a
AMAZON,CUST001278,4fa6aafe-9a04-532c-8de7-c4b39ef4b98c
AMAZON,CUST001279,ea02dfeb-4369-5a32-aef1-0b65f453b37f
AMAZON,CUST001280,4fdb9eb6-c6cb-573c-8245-e1a3343116b2
AMAZON,CUST001281,4267df87-ad12-5c37-82a0-1525682b9747
AMAZON,CUST001282,d419b500-55d8-5e59-a4ad-02c6836cebea
AMAZON,CUST001284,24e45272-9843-5fbf-b37a-b6524f9bfa19
AMAZON,CUST001285,e9c3a11c-a721-5d79-bd3c-1e92aec909e7
AMAZON,CUST001286,23d52d30-8fe6-5537-baa4-96b28311cd8a
AMAZON,CUST001287,85362bb5-298d-5cfe-b26b-d8347afb6fd4
AMAZON,CUST001288,b91e4cb9-b32d-5b1d-9b5d-ae26aeda159b
AMAZON,CUST001289,f6b39a49-7213-5f12-bd98-a792c0589c0f
AMAZON,CUST001290,73af575c-3a43-5692-b96e-359f27ebbfec
AMAZON,CUST001291,8971581f-9f94-5ec6-81fd-6cb523f76edf
AMAZON,CUST001292,d3619588-4d61-58db-9646-cdbfd23b3700
AMAZON,CUST001293,d694c66b-bdf4-5704-8296-f61eec65f0bb
AMAZON,CUST001294,5cb168ec-ae44-5222-b6f8-c315c81f48c4
AMAZON,CUST001295,108c6d0a-2038-5838-8e4a-ea72ea74beea
AMAZON,CUST001296,3f46f7d5-ba28-588f-ad8f-adae82da29ed
AMAZON,CUST001297,9d53bbb4-0950-5476-8e54-2b92f8b8c2b1
AMAZON,CUST001298,bea7f6da-9ee6-5f98-971b-b7831b377a2e
AMAZON,CUST001299,b3834306-f93a-5931-a617-d5123f0faee3
AMAZON,CUST001300,75e9f0aa-5da0-5c29-91db-146de6ff8e70
AMAZON,CUST001301,45ee0773-9fce-59a1-9358-e0a518b054f6
AMAZON,CUST001302,90f9da84-e013-5d73-bc3a-a8746d7d96d8
AMAZON,CUST001303,8f5b6cf6-fdcb-5830-9299-9a2c145de246
AMAZON,CUST001304,163ef195-d544-526c-bb2b-5f345278e87e
AMAZON,CUST001306,34fe3a61-df4c-5df4-b13e-ba3905f26de0
AMAZON,CUST001307,07209a7d-2351-5bd3-a1b3-73a89259410e
AMAZON,CUST001308,29a234f4-dded-5e68-8811-8776b93c3e69
AMAZON,CUST001309,02d24cff-1007-5c7a-a9f4-aa60f5425b44
AMAZON,CUST001310,d863cd3e-22b4-5288-8017-932d6c5de938
AMAZON,CUST001311,5ef4cdc4-0800-5b88-b976-3a8c9f664692
AMAZON,CUST001312,377b1e0c-bcc4-58d4-80b9-82434d012f76
AMAZON,CUST001313,9399f7d4-2e7f-54ee-8109-43023f827a3f
AMAZON,CUST001315,e2d19fa3-1749-5286-8cb2-74112878d610
AMAZON,CUST001317,a1df1ab6-45a4-5bb4-9f88-714d286dd979
AMAZON,CUST001318,904eae94-f523-5f59-a19a-65896a599918
AMAZON,CUST001319,5d2b986d-a7da-5804-9891-5298341d534b
AMAZON,CUST001320,24ba1bd4-3585-53af-8dd9-7ea228b77517
AMAZON,CUST001321,4efa9756-a657-538a-8de3-243590cb8241
AMAZON,CUST001322,f67859b2-08a6-5fc5-a2dc-7a0b41109f10
AMAZON,CUST001323,d2d9b45b-ee05-5563-aedf-b0021ac5e576
AMAZON,CUST001324,35191923-d71c-5308-a38f-aea225531a4e
AMAZON,CUST001327,d725842d-c843-59ed-a182-66f0633f2aae
AMAZON,CUST001328,1574b2a9-bcca-564b-9603-a29531ccc8da
AMAZON,CUST001329,e7dc3475-e157-572f-be10-e8d5b3427b9e
AMAZON,CUST001330,21c9737f-a283-540b-8ce2-831315266ab5
AMAZON,CUST001331,b0b642e1-b94b-5561-93cd-0775ac469832
AMAZON,CUST001332,4b3d5ae9-2194-5cc8-9d7f-ec692df57be8
AMAZON,CUST001333,8b32df09-c094-5098-aa32-67db4391f042
AMAZON,CUST001334,047c39e7-99c5-50b2-b07b-ad5eb406fc11
AMAZON,CUST001335,a60a3140-824c-5e34-a542-9fc0c51fdd2c
AMAZON,CUST001336,71b7d9c6-cbc8-54b4-9d49-8e49a85d9e8b
AMAZON,CUST001337,919524d4-1f23-56f6-849f-822c0f823e8e
AMAZON,CUST001338,d166dfcd-9ffe-5473-aba3-654cd4d4ae28
AMAZON,CUST001339,5bf19f73-9b52-5f4d-9d94-a68098f9a8a8
AMAZON,CUST001340,f04713c9-2cad-5d7e-86b8-0e36a9008688
AMAZON,CUST001341,d5182b93-8f99-52be-bcdb-3b407b248f9d
AMAZON,CUST001342,1323ae87-9337-5408-a943-827d9147bcd5
AMAZON,CUST001343,07bea4b6-3532-5463-8f78-832759990dd7
AMAZON,CUST001346,5a870200-7f5d-59d8-8c84-e05848f29f6a
AMAZON,CUST001348,c81baf30-b827-51c4-b052-f7fc7dd5eb9d
AMAZON,CUST001349,bb16f72b-59ed-523a-93d2-9efea032538a
AMAZON,CUST001350,6f7e35d4-3e7b-5e88-8132-30ff5e966939
AMAZON,CUST001351,539630d5-ab76-510a-891c-f7bf5d6b6d71
AMAZON,CUST001352,05549132-0b8b-50c4-b675-8d58d4cdb30b
AMAZON,CUST001353,1b040ec7-6398-5ec5-9b8e-9f67dab59d97
AMAZON,CUST001354,af82a007-f4b3-5c04-a9a4-c684a1ed4430
AMAZON,CUST001355,d902d2d4-364b-5915-8d14-4063b9f277ee
AMAZON,CUST001356,ab1f0c3d-3188-5b7c-a462-6d4e90978514
AMAZON,CUST001357,8a10916e-9bab-59c8-a586-003ed1a5afed
AMAZON,CUST001358,1b8ba384-dab2-593f-bddc-3851381a3746
AMAZON,CUST001360,7f4a6143-42b9-5c51-b45b-fd5a3fcb013f
AMAZON,CUST001362,6a9dc2b8-3c98-5e8b-95b6-781118360766
AMAZON,CUST001363,aec6765f-ec5a-5578-9860-3b0b0b2bbe15
AMAZON,CUST001365,cc3ba20a-de77-5932-9755-372c277ac4bf
AMAZON,CUST001366,5f51e069-4fee-5eb2-980c-ca925ac8128a
AMAZON,CUST001367,9a156815-d94c-5c0f-881f-f6bceedc1eeb
AMAZON,CUST001368,082dc942-d558-56cb-877c-4b333add5601
AMAZON,CUST001369,d212b217-7289-5344-a4ef-22b53deb88f2
AMAZON,CUST001370,a233e9bc-2c58-5b7e-bac2-bf5c4adfcb46
AMAZON,CUST001371,e3c2b48b-ce32-568f-b325-7f13c2dacaa4
AMAZON,CUST001372,86bec73b-d512-5b5f-8857-d0223d57a544
AMAZON,CUST001373,862e5df3-b513-58b7-bffc-9bd188941cc1
AMAZON,CUST001375,3445f1d2-f30b-5df2-ba1b-74031673ef10
AMAZON,CUST001377,04f6fe98-eb18-5dd4-b390-f5b6332ddb0c
AMAZON,CUST001378,a1795300-f757-59b6-bd0f-9d121b442d97
AMAZON,CUST001379,450d32e3-5774-5475-b940-76a8971babe4
AMAZON,CUST001380,a5f901f5-f736-5ac6-b0b2-b60889130868
AMAZON,CUST001381,08eca035-f4e2-5dbf-99ec-a9060cb8cef9
AMAZON,CUST001382,a05a4449-3107-5bce-af49-b34596e951c2
AMAZON,CUST001383,5d5a38c1-7820-5e4b-95c8-7e32bbe46250
AMAZON,CUST001384,380b5678-b74e-5b24-b0eb-950042670d8e
AMAZON,CUST001386,f72f6932-aa1b-5346-b61c-b7d2e1013fa1
AMAZON,CUST001387,01c7440b-6620-5147-b5a4-cdf273bf1b68
AMAZON,CUST001388,3a132d1a-cbc1-5ba6-ae94-cf82e58de431
AMAZON,CUST001389,bbd6b270-b41d-51ae-9adb-33831b95f832
AMAZON,CUST001390,04ffbdc5-4028-5d10-ba34-a9d16ca1af71
AMAZON,CUST001391,ec2f8750-1ef1-5151-9876-a7833dccaf64
AMAZON,CUST001392,c8069433-1cf1-5bce-b29e-ba71254ca9cd
AMAZON,CUST001393,52f0d6cd-c131-500a-bb5d-247f39f69f89
AMAZON,CUST001394,93b95713-6855-5b9b-b002-a88d931e2392
AMAZON,CUST001395,f0d47e88-9380-523c-835b-36768a58c1b7
AMAZON,CUST001396,b17cc026-4789-5631-9d70-5ee2fe9bf7de
AMAZON,CUST001397,b693143d-42c4-5b2b-99f2-401226499c04
AMAZON,CUST001400,4435bafa-bf63-5369-b142-6c48472dc253
AMAZON,CUST001401,eb8abcee-bfd5-5b20-ad20-3e54ac619ca1
AMAZON,CUST001402,7d16bf10-7bf5-531a-89dd-253d011bbf0c
AMAZON,CUST001403,c705f032-b386-5482-a1e9-491b312fb656
AMAZON,CUST001405,d594243f-cbbc-5946-9aa7-e6c111532987
AMAZON,CUST001406,cbcfefce-c27b-5e8f-81b5-43a761670f94
AMAZON,CUST001407,19ecbe91-0021-5f3d-90a0-a557d5110224
AMAZON,CUST001409,02500ba5-29d8-5cbb-85b8-2479e65cc017
AMAZON,CUST001410,01be7f0a-ccbc-5261-85c3-ff058227cb48
AMAZON,CUST001411,4878d380-8763-5b0e-80d7-f719b643521a
AMAZON,CUST001412,c8587251-ae17-5333-a6be-b2341c78bd4a
AMAZON,CUST001413,b30a8106-5676-5b05-8f4d-3a72dfc747cd
AMAZON,CUST001414,d72b911e-d2cd-5a3d-8117-7f93986588fb
AMAZON,CUST001415,06f5a284-a800-5212-9c6b-2566cd0bc3da
AMAZON,CUST001418,184808bb-689b-520c-b89e-03b0cfaa71da
AMAZON,CUST001419,0714ae5a-1756-5547-ab2e-945a5d0cdee4
AMAZON,CUST001420,57e0f3a2-3d27-555f-a0f8-8ab845ca2018
AMAZON,CUST001422,3be8df24-b04f-5c69-876e-29ec2998ced4
AMAZON,CUST001423,6cbb6fa8-6dc4-5f01-8363-fe448ce27789
AMAZON,CUST001424,89b9e11c-89f3-596c-ae3c-75e0e3e8d5a7
AMAZON,CUST001425,1cbd2441-100a-5f06-8ff5-aa30a5ef7534
AMAZON,CUST001426,f974bc5f-35a0-52ab-ac2b-5125e7838f8f
AMAZON,CUST001427,565356b4-5248-5710-9ce7-19183bd80a84
AMAZON,CUST001428,eb82b6fd-478b-5ebb-af4e-e1c2952064ef
AMAZON,CUST001429,b85850ab-2220-5e8a-b6d5-e70a9181d3be
AMAZON,CUST001430,64d13b5f-0e97-5fe4-9edc-a882c792afef
AMAZON,CUST001432,fbce5e5a-4180-5e91-9376-b3747996c40c
AMAZON,CUST001433,7a5e654c-6b6d-5c9b-8523-2a2e26a76b63
AMAZON,CUST001434,0179e8ab-286d-5b79-a39a-ac6e93c6672f
AMAZON,CUST001435,f8ecf904-d551-55a2-9374-a66c3fb43c4b
AMAZON,CUST001436,ba91ba4b-9689-55fe-8a7d-d8381628939b
AMAZON,CUST001437,9825000c-a2f6-547c-9cc4-e94a0fd08edb
AMAZON,CUST001438,51fabfbb-2f2e-5019-b2ed-9f2d7e09ea4a
AMAZON,CUST001439,6ceb6638-4b14-5447-8303-28a5ce460635
AMAZON,CUST001440,c8764194-f30f-5537-b040-624927699e77
AMAZON,CUST001441,2d04765c-6084-5171-bb34-a8ca25e841ca
AMAZON,CUST001442,73207b8f-cadb-5574-88d2-f75ebbacdbaf
AMAZON,CUST001443,4a66fbff-0f61-56bb-8a45-244649494a68
AMAZON,CUST001444,c2dccbb1-6018-572c-bf52-67eca97bebec
AMAZON,CUST001446,a0737e6d-da51-5d4f-90fb-fd2a08a019e8
AMAZON,CUST001447,55866154-9efe-58e3-918a-15b1c65dcf18
AMAZON,CUST001448,177fa5b4-7665-50b5-b7b2-3e6f9fe8e442
AMAZON,CUST001449,fe4e8d05-619c-5d0f-9ae0-5a5ce6b86770
AMAZON,CUST001451,9a172909-739b-5fb3-85ac-c7046c081c97
AMAZON,CUST001452,9d13923e-433a-51b2-bb82-fb1311e31505
AMAZON,CUST001454,6a1a59f2-7fd0-5ebe-835a-595aa8823f13
AMAZON,CUST001455,3082b394-e85c-5a28-8cca-1677fba7d237
AMAZON,CUST001456,11060041-a060-5379-bcf7-ff98764f5fe7
AMAZON,CUST001458,5055b6cf-4f92-5e70-b606-b619518b4189
AMAZON,CUST001459,39c03323-c094-57f1-90b6-5063e1e17d8c
AMAZON,CUST001460,582e5d53-ea53-5ec4-8af3-83695d36b7e9
AMAZON,CUST001462,42499503-6698-576c-b30c-d48d6e01a43d
AMAZON,CUST001464,8e02f442-4bbf-5fbb-a249-5558ca674601
AMAZON,CUST001465,d932c091-febf-5fda-8018-597b08478b1c
AMAZON,CUST001466,883e8886-f2e0-5a5c-ac01-729a5091071c
AMAZON,CUST001467,277ae222-5c34-503e-a194-60b51d6f0942
AMAZON,CUST001468,069723b0-668e-5bb2-a97f-fde45936cd92
AMAZON,CUST001469,0e209ee8-ba2a-5abf-aef7-4c8aa2665ba4
AMAZON,CUST001470,8557b14f-a070-5c00-882c-bd825785b625
AMAZON,CUST001471,4b30ac63-ead0-56ed-9bd9-22fd8a20e33d
AMAZON,CUST001472,5c610fe4-4c3d-5ff7-8893-5881cfcedb96
AMAZON,CUST001474,b3b67a92-0dd4-5248-9ef0-99513fb77d5d
AMAZON,CUST001475,01575305-8af7-5820-810b-7e36e096ec9f
AMAZON,CUST001476,e85ee8f6-bad7-59c1-af64-d2e09a19ccbe
AMAZON,CUST001477,4d7a1e37-afe9-5b8c-bbbb-6602fb894ab1
AMAZON,CUST001478,a32dfcd4-8c77-5056-82f2-e498655deb3e
AMAZON,CUST001479,df993d97-783c-580b-a916-36a36182a189
AMAZON,CUST001480,b517a941-2f30-5734-9207-5523a6646ee7
AMAZON,CUST001481,7a99b6c6-0032-5421-bf63-90441bbf9ac2
AMAZON,CUST001482,0b9b3db4-cca6-51fd-8889-c5620b59d960
AMAZON,CUST001484,d641de03-e953-5517-8220-3325554b7ef8
AMAZON,CUST001485,83182e9f-5da3-5115-b56e-b7aff18d78bc
AMAZON,CUST001486,896e6bc8-af0b-5909-8a1d-cd12966fc583
AMAZON,CUST001489,5673533c-8a01-5b94-a585-a380b7a92cbb
AMAZON,CUST001490,aa250776-3adb-5d57-a518-279fc9667401
AMAZON,CUST001491,79aae048-4946-5ab1-8e27-8e11c3ccfbbf
AMAZON,CUST001492,b8187851-534e-536e-aec8-4f3bc6a35111
AMAZON,CUST001493,27678099-ad3d-56b8-9665-9219069d9f45
AMAZON,CUST001494,8edc3c9c-d1bb-5cec-8a10-520d152795af
AMAZON,CUST001495,b7c3c8fa-9b12-5e11-a285-d4511942f606
AMAZON,CUST001496,b976f4b1-e5f0-56a6-9454-340ddf8ca6e7
AMAZON,CUST001498,db90c225-c6f9-5481-8d76-efe2cc41e76a
AMAZON,CUST001501,c56df81a-d544-5ac4-8929-7e33e21b32a7
AMAZON,CUST001502,cf5b7008-84ef-5bbe-b6a9-9024e0595241
AMAZON,CUST001503,71b4afa0-f4b3-589d-9cc3-9a5a7def3dd0
AMAZON,CUST001504,4b65df87-0497-5ab3-9877-53db1efc8df8
AMAZON,CUST001505,6df4db72-1030-544d-8e43-d7cac5c48370
AMAZON,CUST001506,1c16fbde-96b7-57de-a50f-4b54ec5acc2f
AMAZON,CUST001507,e3f4cf77-653d-53cc-80f0-8d9b79be485f
AMAZON,CUST001508,7bdf2222-9195-5dce-ba29-95d5738cca77
AMAZON,CUST001509,65c63431-a64a-5133-b45a-433930bb9159
AMAZON,CUST001510,c422b86e-d139-5dec-93da-255599f33318
AMAZON,CUST001512,472cd5da-a7aa-5c82-8c2e-741874f53cd5
AMAZON,CUST001513,e10f1c67-36a7-568c-b616-5e71eeb14ab7
AMAZON,CUST001514,32cdc56d-6966-59e6-8c2c-7e46ecbb1496
AMAZON,CUST001515,ad902531-b415-564d-a6db-5a4cc2614611
AMAZON,CUST001516,6477795e-737f-521a-9b9d-367384726d0a
AMAZON,CUST001517,4ad4c0bb-7d4b-504a-bf74-8d079b7638c8
AMAZON,CUST001518,bb509886-6781-5d85-9296-66ec830c11fc
AMAZON,CUST001519,8128aca1-f2b1-54ad-a29c-2f9cfa87a320
AMAZON,CUST001521,d2e81fe6-c788-5f08-97ff-9b3a19986107
AMAZON,CUST001522,2ec19809-086b-5620-b620-d8971df417be
AMAZON,CUST001523,00a96d7d-b646-5bd4-9ab1-abdb3c979b5a
AMAZON,CUST001524,c50d8b9c-d766-57e4-9bb0-5d75a40b9000
AMAZON,CUST001525,be8bc38e-f337-5824-ad7b-03ba2651c3ee
AMAZON,CUST001526,f93eedb1-aa42-5fc4-8861-15c82225561c
AMAZON,CUST001527,fcdb69fc-65be-5c56-ae9b-b8469c6d788b
AMAZON,CUST001528,5e5aa315-fb2c-5cdd-a0cb-7c1b02a62d4b
AMAZON,CUST001529,368bac8b-4d5f-5cf5-974c-8988a20fffdd
AMAZON,CUST001530,11bc214b-1a50-53a1-b950-ffbf14306a85
AMAZON,CUST001532,50660c0c-614a-5547-9edd-445e0168fa8b
AMAZON,CUST001533,5b23889b-ef2e-5684-8331-a06fbaa4c5fa
AMAZON,CUST001534,d3921c35-4fd3-5262-99ee-ad4ff3cf8863
AMAZON,CUST001535,e6958369-16b5-5ba0-8e5d-652adaaef2f0
AMAZON,CUST001537,24253c14-0a65-5431-ba54-ce0bbcf6cae7
AMAZON,CUST001538,32cc7a21-93da-5cdd-8366-b18fdd2677b4
AMAZON,CUST001540,fd1ee272-6efb-52b7-8ddf-f929a28d8677
AMAZON,CUST001541,fcd4cc37-062f-5b4f-96cc-52a5fff0c9b9
AMAZON,CUST001542,5b4fc470-8ecd-5cb2-b4db-f540aa87c571
AMAZON,CUST001545,3605162c-3b65-5b0d-8de2-de55089026dc
AMAZON,CUST001546,8a1b1483-07ea-56f9-8d45-d06b6d2299a5
AMAZON,CUST001547,a0fccf2d-f24b-58f1-85c5-5e3b80379262
AMAZON,CUST001548,9dfc1e22-95f8-5315-b5de-1d57b1935309
AMAZON,CUST001549,c1810415-6d11-562b-838e-f34b2af5c3f1
AMAZON,CUST001550,9087de40-10d8-526c-8ce1-978fd2260380
AMAZON,CUST001552,798e48ce-2402-5559-aee7-fd775375fbcf
AMAZON,CUST001553,91da339f-1e76-5a79-8370-7304653068d4
AMAZON,CUST001554,df9ecdbe-99ad-580b-9492-1e16aada09f6
AMAZON,CUST001556,8767a901-b0e3-5333-bc04-a7e4ad9439dd
AMAZON,CUST001557,7c1b0a92-af8c-51b3-bb7b-efe77f780eb0
AMAZON,CUST001559,f2847c99-8e70-5364-83fa-57602d74369c
AMAZON,CUST001560,ae417595-7063-5639-97ab-7bc227ce3f08
AMAZON,CUST001561,8c0bee03-fd71-5b84-a54c-a00ed05fc791
AMAZON,CUST001562,300a6d06-55d4-51c8-af2a-d5b0aefbe343
AMAZON,CUST001563,d736eea9-85e5-5e31-9ad5-636e468587ba
AMAZON,CUST001564,ba55050c-1ced-50ce-a501-f91545bd3d2c
AMAZON,CUST001565,53f4ef7c-ed18-5c25-b9f2-3b23b142146e
AMAZON,CUST001566,c4db86ea-81bd-53ec-b0f2-af3d95579df0
AMAZON,CUST001567,c9b44ebf-6311-51da-a3a0-e7f32bd7a305
AMAZON,CUST001568,f1128e63-79a2-59e5-a80b-d4a19eb425a8
AMAZON,CUST001569,048de11e-66a5-524e-9fc2-7aca31051828
AMAZON,CUST001571,8272dbdf-a022-5d0c-8244-280d0e82c6f5
AMAZON,CUST001572,ed9744e8-7692-56a3-b7f8-16908ff4bcce
AMAZON,CUST001573,aa59feff-4036-596d-a22b-dc07e8a1204d
AMAZON,CUST001574,20a88523-c0b8-5e3a-991e-e2eaeb9a98af
AMAZON,CUST001575,757e3fd1-fc8f-5cd4-82ce-b662edab2eed
AMAZON,CUST001576,cc1faf73-e3e3-5e13-b65f-506abb356217
AMAZON,CUST001578,a8229c93-2a75-5a3f-b112-6698b7c2e491
AMAZON,CUST001579,b127c971-a018-5305-8451-c7017b2996bb
AMAZON,CUST001580,ea751fbb-0652-5e35-8d1b-7ff51635f1a1
AMAZON,CUST001581,10a268dd-e7f6-5781-a854-404975f13124
AMAZON,CUST001582,654ba08c-2476-5314-9cb8-036db21ffcdd
AMAZON,CUST001584,211f086a-b83d-5d31-876f-437b0df45aa2
AMAZON,CUST001585,6e9c2112-c731-5a62-8128-4dba7e32ee79
AMAZON,CUST001586,340a0eaf-16bf-58ec-8a58-53d44aa57257
