source_system,source_product_id,product_id
ONLINE_RETAIL,21821,0c2d34f9-9a6b-58ab-8af1-67a542c2bb36
ONLINE_RETAIL,21822,32fd4e3b-f552-524d-ac76-d9ca0a26cdef
ONLINE_RETAIL,21823,8ff0fb66-a89e-57cc-88ef-442b918cf708
ONLINE_RETAIL,21824,4ddbea31-b518-52ef-af67-9262ce0973e1
ONLINE_RETAIL,21826,7686d571-6c6f-5b33-92c5-47abfa7108ed
ONLINE_RETAIL,21827,14bfecbb-f534-5f85-8989-ec4a35c870c7
ONLINE_RETAIL,21828,a90b7258-2b8f-5204-b2c5-54a3f97ccf0f
ONLINE_RETAIL,21829,3421e77c-96b4-5c92-a9a3-61e01bf46897
ONLINE_RETAIL,21830,d00d506e-4807-5b01-b52c-2b504155655d
ONLINE_RETAIL,21832,251d2db0-e158-5cf9-ae50-a56ad91be0bb
ONLINE_RETAIL,21833,db970d81-1c54-5b90-92a0-2dd114b9a2da
ONLINE_RETAIL,21836,e4651971-1f8e-507f-9fe4-a78170bd09b2
ONLINE_RETAIL,21839,5b748139-9dd7-56bf-8807-4f73510e3e92
ONLINE_RETAIL,21841,082a43bc-800d-50f8-8cf3-7e2202e8ea45
ONLINE_RETAIL,21843,39dfb850-8d00-5110-b614-0a0fe0a9f7d6
ONLINE_RETAIL,21844,d947ba57-db00-5743-98bf-146e0911c4a7
ONLINE_RETAIL,21845,a61865d2-682d-597b-abc0-86b70d5cb916
ONLINE_RETAIL,21846,44d7c47c-8cc2-5bfe-85ea-fccea05797ce
ONLINE_RETAIL,21847,622553e5-7242-5b2b-a524-7b90c71ccecf
ONLINE_RETAIL,21849,0a748d82-7d6f-5733-b5e8-de06d230807e
ONLINE_RETAIL,21850,cf1b2748-836a-5095-9eae-05ef4ebc3924
ONLINE_RETAIL,21851,6714dbc4-0b82-55b5-9d6b-f63c9c71ceb1
ONLINE_RETAIL,21864,73c8ddd3-c0ce-5854-87d3-a85fc468b444
ONLINE_RETAIL,21865,0fed0b77-0832-5eb0-9d0c-773c250f9fb9
ONLINE_RETAIL,21866,128ed8e7-b4ec-5cba-aae5-896e9cf966a6
ONLINE_RETAIL,21867,d168c0ad-3517-50d9-b55b-51a3f1294bbd
ONLINE_RETAIL,21868,268433c5-c536-58bf-9543-4dadcb38d0ae
ONLINE_RETAIL,21870,b854928b-d1f6-5b6a-b868-c8977b6e5cf5
ONLINE_RETAIL,21871,7e0bcb0b-97f2-59d8-816b-caddac575024
ONLINE_RETAIL,21872,185c689d-c6b2-5589-b539-843aefaf4bf0
ONLINE_RETAIL,21873,d0284acb-bfbc-5b87-95f2-22f49d95dad8
ONLINE_RETAIL,21874,059710ac-2f98-5ee0-ade9-8a5fb9505f7d
ONLINE_RETAIL,21875,1ad2fb95-0de2-5701-a884-c13bf01b25c3
ONLINE_RETAIL,21876,d3ca396b-c629-5a8e-b2f4-749d303e684c
ONLINE_RETAIL,21877,db2ddd7b-dd68-5ede-9077-f2d928edb361
ONLINE_RETAIL,21878,c7d92b70-8d16-5236-9d6e-e55ee92ab5da
ONLINE_RETAIL,21879,3180fe21-92d5-5698-b4b2-d90b75f0e8ff
ONLINE_RETAIL,21880,56d5d76a-497f-5413-8aff-4c0c37e32748
ONLINE_RETAIL,21881,e3a9ba39-3cb1-5dea-b8b7-51d3596ddff8
ONLINE_RETAIL,21882,1384e890-f964-54ea-b17c-f77bf83fa1c9
ONLINE_RETAIL,21883,dda74d48-5c07-5e35-ad92-66ac610feaf4
ONLINE_RETAIL,21884,0bad8f19-66fe-5587-ad90-5f952ba02b7c
ONLINE_RETAIL,21888,dc265ecc-381c-5cd7-bf88-d9c383e1ca7c
ONLINE_RETAIL,21889,10cdb52c-f36c-5302-931f-060e265958b7
ONLINE_RETAIL,21890,b3e9d1ac-3681-592a-b1f3-b5b4a2658dbe
ONLINE_RETAIL,21891,9e0959b8-7e42-5111-9ac6-90fd4e1531d4
ONLINE_RETAIL,21892,0af3e051-ca41-5af4-9506-dff0879df409
ONLINE_RETAIL,21894,9ee63674-7d0b-575f-8108-16d9c02580d4
ONLINE_RETAIL,21895,1b3585f4-8ff3-507d-996c-dbf73d0457f3
ONLINE_RETAIL,21896,86025f60-3866-5470-bcec-a79e78edb811
ONLINE_RETAIL,21897,03411d62-555e-5ec7-8d0a-2243f5f1d9e2
ONLINE_RETAIL,21898,073f16fd-5da8-5071-8c5c-cf8f36ddb524
ONLINE_RETAIL,21899,c6878279-02da-5e0b-a3c0-5140914e4f2b
ONLINE_RETAIL,21900,93ab0729-35c7-5b49-8bac-474e1bf32a33
ONLINE_RETAIL,21901,bbe4528f-7642-57c7-b97a-726acf73a168
ONLINE_RETAIL,21902,bbfd7651-4a3e-56b4-990d-ba04330f27cf
ONLINE_RETAIL,21903,cf1c1973-b710-5812-9b0a-86711f00c367
ONLINE_RETAIL,21904,e18daa46-76c5-5288-8606-949079b56932
ONLINE_RETAIL,21905,5b7baade-45b0-5531-bc23-1729454dfd03
ONLINE_RETAIL,21906,1f5ff704-af3f-5edb-baaf-28fd275f2d46
ONLINE_RETAIL,21907,98e6fdb8-33a9-5999-82fd-96b4f328b3bb
ONLINE_RETAIL,21908,10e47d87-8548-57ca-8af5-84c7bbb17edc
ONLINE_RETAIL,21910,001f57eb-444f-5ee9-8384-f811cb5871f2
ONLINE_RETAIL,21911,d8434034-a3f0-5303-a85f-fe310e56cc46
ONLINE_RETAIL,21912,4ce92fc9-d099-56b7-b3e8-32439d796b63
ONLINE_RETAIL,21913,003a6aea-4da2-5b1c-ac3b-8b5cea7b701a
ONLINE_RETAIL,21914,8e44c432-4c1c-5bb7-a808-a35e7d9bcf49
ONLINE_RETAIL,21915,933a1f1a-e974-592f-95ee-107f8df9c99c
ONLINE_RETAIL,21916,729ba7e4-b877-5f67-b9b3-1d08af7f5272
ONLINE_RETAIL,21917,b6dedfb9-ccba-5e43-b549-fb66bfce203a
ONLINE_RETAIL,21918,c72c59a4-d197-535f-835b-5a286b11465b
ONLINE_RETAIL,21922,856b60af-7789-5d72-8360-6af2899aebd3
ONLINE_RETAIL,21925,91cc1eab-c900-531c-9fe7-d3ac3d0867cc
ONLINE_RETAIL,21926,39e32cc0-77fd-5d61-aea8-abd5ecde38b9
ONLINE_RETAIL,21927,89b22ce4-228c-5698-af48-bf100e62b36c
ONLINE_RETAIL,21928,9be46362-886c-597f-a5a2-6da3a6c813c5
ONLINE_RETAIL,21929,9eb9a390-8925-5660-b3d8-39cdbf15c9fb
ONLINE_RETAIL,21930,6caa0fe2-40fd-5001-b3cf-00c9a5e73314
ONLINE_RETAIL,21931,7694a845-35a2-535a-9aa0-ba3b2189374b
ONLINE_RETAIL,21932,4dbd0a78-51c8-55f8-a31e-bd4b04a6f303
ONLINE_RETAIL,21933,595d0ec8-b81e-5e7d-951e-5bf3a1e24162
ONLINE_RETAIL,21934,5ecb4779-9f99-5988-aa32-25709b6fc886
ONLINE_RETAIL,21935,285cbbba-9d18-57f6-9fd7-f08033b1eef5
ONLINE_RETAIL,21936,b14689c1-d69c-5776-8b3d-fa9dc5a9510c
ONLINE_RETAIL,21937,2a76b7a4-f127-577f-8000-d40c6aca0eaa
ONLINE_RETAIL,21942,c569edbf-6d5a-534b-b0f9-85d3c3224be5
ONLINE_RETAIL,21943,d8e6310b-49d4-52c7-a891-095ab0569c06
ONLINE_RETAIL,21944,5e7ab06e-e4d7-5ad2-ba4a-c987ae567fcb
ONLINE_RETAIL,21945,745e093c-93bf-52d4-8c3c-50c97b11c67c
ONLINE_RETAIL,21946,fd9ec4e4-7d7e-5611-99ab-ab9d41f8718d
ONLINE_RETAIL,21947,2bae94f6-f9d7-5593-8a2e-93e6b1dfd3a4
ONLINE_RETAIL,21948,4e2f4739-38c8-51cb-bc55-2d87ec54d749
ONLINE_RETAIL,21949,8e7d81f4-337d-5579-ac9a-258d27715dfb
ONLINE_RETAIL,21955,18677f9a-4893-55f5-8663-202f8601e516
ONLINE_RETAIL,21967,b14ee826-05e4-5ee2-9e85-687dd0d70fb9
ONLINE_RETAIL,21972,d38a11cd-5955-5e8b-bd2e-7dc1330a0d0c
ONLINE_RETAIL,21973,f3135e65-0c56-5df1-9875-d48d71ba619a
ONLINE_RETAIL,21974,4c436cd7-2a1a-5bd6-a090-76722a2309d7
ONLINE_RETAIL,21975,22db0875-37b1-5f7d-ad0f-e19a59fa6159
ONLINE_RETAIL,21976,06915d4b-7b0c-553b-b2a6-954a700e0175
ONLINE_RETAIL,21977,9ae4f68a-4d80-5437-b4f8-d278c9cc952f
ONLINE_RETAIL,21980,2a288586-b1c0-572b-9bc1-30cb081d8590
ONLINE_RETAIL,21981,b31b5f6c-b966-5213-8712-238db882c29f
ONLINE_RETAIL,21982,ad280f41-f2fa-5668-9aa1-15cdd2446078
ONLINE_RETAIL,21983,a8b50d8d-2b17-5f63-9c72-655aea09124b
ONLINE_RETAIL,21984,1f08ba28-8071-54db-85a1-6e04c45b7284
ONLINE_RETAIL,21985,2a89617f-614e-5fff-a279-3039b541e468
ONLINE_RETAIL,21986,aabe7642-a1d1-5bf9-a45f-585b3af0d21f
ONLINE_RETAIL,21987,cd44b296-8d18-5731-9559-e3f294215c11
ONLINE_RETAIL,21988,667a8d0a-f311-532e-b8e7-395142be0f3d
ONLINE_RETAIL,21989,9fba6e0c-fec9-5e9a-97f1-a41d2cb53450
ONLINE_RETAIL,21990,b8395756-839b-5761-9ac6-1338c77bcf6b
ONLINE_RETAIL,21991,34d1b6cf-47cc-5349-a8e8-54310b440fa4
ONLINE_RETAIL,21992,06d8d471-1854-548c-a155-96cbfac442d7
ONLINE_RETAIL,21993,e5c6cd44-3af7-579c-988e-32057d1b8dec
ONLINE_RETAIL,22021,a884fc2b-5401-5e05-9724-fbd18a22f6e7
ONLINE_RETAIL,22023,b1a5ae59-d317-5f27-b036-4fd63fe1f40c
ONLINE_RETAIL,22024,6ae92e0f-aac8-5684-9823-2328d288d3f4
ONLINE_RETAIL,22025,63ec0fd3-4a1e-549b-bb14-285e4dad9e2b
ONLINE_RETAIL,22026,76b03c3f-8921-545e-894c-aaaf0293afa9
ONLINE_RETAIL,22027,015a5e64-2afb-5cee-9145-e2a8cc19d78e
ONLINE_RETAIL,22028,7388d003-e69d-5515-8dc0-ac7fae99c891
ONLINE_RETAIL,22029,75fd96d8-0639-53ef-a6d1-31587c31569a
ONLINE_RETAIL,22030,4ee74dad-cb47-526d-9bc1-cca3b6aafe9f
ONLINE_RETAIL,22031,c7390a83-211f-5014-a0fa-e95e488e7e3d
ONLINE_RETAIL,22032,3cc7193b-6e60-5b75-b300-53a811f43801
ONLINE_RETAIL,22033,f5750b67-1461-5ec4-97ee-7d2f25fd3321
ONLINE_RETAIL,22034,0c894b5d-d12f-503e-8418-9f314948ff8a
ONLINE_RETAIL,22035,cb8fc03e-e5fc-55e5-8ae4-3b832a4e9ed2
ONLINE_RETAIL,22037,44ba5b2d-38b7-5335-86d5-a6dfe1f78871
ONLINE_RETAIL,22038,a80cd406-2560-521a-a4ab-d44d114d1dca
ONLINE_RETAIL,22039,274ffe1f-3e97-59a1-a8e9-054033a12af2
ONLINE_RETAIL,22040,e2392187-7eb2-5a7d-8b09-b1f210f9b6d5
ONLINE_RETAIL,22041,f36423c4-38bb-5a04-b58b-28b238dfa6a8
ONLINE_RETAIL,22042,19c0e208-c0d2-5fac-a839-4d28e7656b09
ONLINE_RETAIL,22043,876a72ae-4905-5bf1-ac75-0ba0dc750064
ONLINE_RETAIL,22044,15087dc2-18be-5e03-ba89-961ee99416bb
ONLINE_RETAIL,22045,6c95be86-6377-52dc-be3c-aab2feb1be18
ONLINE_RETAIL,22046,7805c3b2-ffbb-5df3-a0a0-082875473074
ONLINE_RETAIL,22047,5e5aee21-98e2-51dc-b668-76765c5aa139
ONLINE_RETAIL,22048,f9cc0482-4514-5c08-9851-b94f5070cc02
ONLINE_RETAIL,22049,06ac3445-53bc-5b2c-9073-ab696170a797
ONLINE_RETAIL,22050,d30c1457-11f3-5c90-8b25-b2bb5ed577d4
ONLINE_RETAIL,22051,d3254895-41e6-5b2e-9ca2-0c5c3e9486c0
ONLINE_RETAIL,22052,d574ead9-dcf3-5159-983b-0313a54a77d3
ONLINE_RETAIL,22053,2b57d354-21f2-5e87-91ec-89c6d4e18a50
ONLINE_RETAIL,22055,61bec599-0354-5ee5-8585-e4b932e525fd
ONLINE_RETAIL,22057,d6b75193-3513-530e-8846-3eac833e4a54
ONLINE_RETAIL,22059,b0c638fe-4d46-528a-9af9-0df8d5c39a84
ONLINE_RETAIL,22060,f466e91c-8f55-53a3-8d1b-f76a3d058f22
ONLINE_RETAIL,22061,8fc4b72d-94ea-5bac-b30c-1cc533433f8e
ONLINE_RETAIL,22062,c8aaeb16-b84c-5414-a36e-09d9b48ea7e2
ONLINE_RETAIL,22063,778cece4-ec23-50b4-88aa-1ab97391313b
ONLINE_RETAIL,22064,71c70417-ab95-5963-97f3-30a589e43991
ONLINE_RETAIL,22065,e4166cc3-d19c-5555-b856-936af4d22e22
ONLINE_RETAIL,22066,52405818-2ae2-5809-83a4-f6d7f0c47eb7
ONLINE_RETAIL,22067,d15cae28-0c64-5f29-b4b7-79a9e7fd7ea6
ONLINE_RETAIL,22068,d5639ec6-063d-5cb4-9afe-bf30d40dac0e
ONLINE_RETAIL,22069,5136d956-ff84-5c9a-b718-54e3abb0ac40
ONLINE_RETAIL,22070,e0c537cc-6a28-5554-93f3-7e2bfa3f01d8
ONLINE_RETAIL,22071,853ef2bd-ccc5-5904-9f8f-c6d6714127ec
ONLINE_RETAIL,22072,59d4f008-0c9f-5a67-bce2-1356e28ba3f5
ONLINE_RETAIL,22073,4856aa6f-a8e2-5809-9ab3-0348d176bd60
ONLINE_RETAIL,22074,cde40e54-3dca-5fbe-89ef-2918ab43427c
ONLINE_RETAIL,22075,b7d29143-34f2-5196-9390-c498be31f690
ONLINE_RETAIL,22076,97d04cc1-a3d4-5a8a-9c8a-a9b83784d046
ONLINE_RETAIL,22077,87752dc7-7ed7-5140-a8d4-ccb21197136c
ONLINE_RETAIL,22078,715cae0a-9b1f-5764-a818-45b9379c3f7b
ONLINE_RETAIL,22079,442e3e7f-db25-545d-93c6-fff9409e3033
ONLINE_RETAIL,22080,179e62f9-017c-51ca-9208-c4322b280af1
ONLINE_RETAIL,22081,5d4dac55-9a65-5f69-af0f-04eb79c6d43a
ONLINE_RETAIL,22082,dd26960b-4338-5581-9ca2-c7450988e5c3
ONLINE_RETAIL,22083,1e4b7dfc-9a9d-57d5-bc13-93bf9eda4881
ONLINE_RETAIL,22084,0c74a049-9bfd-573a-a0f8-97100a655289
ONLINE_RETAIL,22085,9be68038-5280-5b15-bfbc-239317721fd4
ONLINE_RETAIL,22086,657d6117-b8e1-51cd-8918-18675823f258
ONLINE_RETAIL,22087,0de8050d-f763-5066-a32d-8cd4ab0740e0
ONLINE_RETAIL,22088,2a87ec01-0708-56e1-b9c3-355c70280d77
ONLINE_RETAIL,22089,6c396fab-0b29-5d48-b6fb-7924e2e1cd67
ONLINE_RETAIL,22090,a5f5f074-4256-5f35-958b-effed033ea76
ONLINE_RETAIL,22091,a44cfcbc-5876-5edd-a3e5-ff65b4b9c591
ONLINE_RETAIL,22092,adf5a7a3-acf9-57ed-ad52-ec0787bd9ff5
ONLINE_RETAIL,22093,db4b79de-913d-5b6a-90bd-64f2bf57121d
ONLINE_RETAIL,22094,331a4f7f-3c2d-5e84-9948-eaf789aabbfa
ONLINE_RETAIL,22095,1413169b-af31-544f-b18c-bf6ea93539ff
ONLINE_RETAIL,22096,26ecb787-ab8d-5cd2-9a92-457857288119
ONLINE_RETAIL,22097,9f115767-0142-5db8-b697-0e40e8b10eda
ONLINE_RETAIL,22098,45b49dc1-e31c-525e-a9f0-26097521e3c5
ONLINE_RETAIL,22099,a921a9f8-9627-54da-b9a4-fcc5e720123b
ONLINE_RETAIL,22100,b534dd42-c5dd-5975-b2f3-b3dbeb7ff6ad
ONLINE_RETAIL,22101,12079eab-9693-55e3-ac42-55ae1d7f7143
ONLINE_RETAIL,22102,77ff4513-85ae-535f-8cff-aa4259fa962b
ONLINE_RETAIL,22103,36c92de5-91be-5002-82ee-6fd5fe9b4683
ONLINE_RETAIL,22104,489f1ccc-8403-5b78-96f4-225915c1c369
ONLINE_RETAIL,22105,8b9fae09-1706-5900-8f78-2887df51eb54
ONLINE_RETAIL,22106,f6ec57a7-a39c-5f07-832a-6bd94603f26a
ONLINE_RETAIL,22107,48528a21-d6ca-5d48-94ca-2752e7eadef4
ONLINE_RETAIL,22108,98af2b36-dfc2-5022-b5ee-0c3439a0009d
ONLINE_RETAIL,22109,42456e33-e11b-5d38-98a4-cafb924718da
ONLINE_RETAIL,22110,17841c0d-3200-5e21-87f7-c8b63a8da10f
ONLINE_RETAIL,22111,53c4ac7f-3a0b-5fbb-b360-573764361a5f
ONLINE_RETAIL,22112,89ef073c-6a92-55c9-ada8-9d1416781c46
ONLINE_RETAIL,22113,a800c4b7-9a91-56c8-94eb-aa97b92ac9dd
ONLINE_RETAIL,22114,52b4cf71-6c0d-5e67-94a2-3b6990d6d02c
ONLINE_RETAIL,22115,b60212cd-169c-594d-b145-90bbd829fd0c
ONLINE_RETAIL,22116,c7e904e0-4141-583a-8b50-a54c038d3ba1
ONLINE_RETAIL,22117,63d4d584-81e9-549e-99df-056ba02f7c55
ONLINE_RETAIL,22118,4b6649bf-8040-5351-8428-366b3bccb27a
ONLINE_RETAIL,22119,7f08393e-1611-5b15-b06f-4a8e76163aff
ONLINE_RETAIL,22120,a0f1573d-649c-5e36-a495-acedc62f2657
ONLINE_RETAIL,22121,3c6fb201-a99a-55e4-824b-d9b78d241805
ONLINE_RETAIL,22123,d0beb26d-a0fb-5f8f-8892-ec06bca1ab12
ONLINE_RETAIL,22124,1a1d82fa-da4b-5955-b89d-c2fc1926edb3
ONLINE_RETAIL,22125,3d9b0327-d1a4-5a81-a80f-ffabfc303cbc
ONLINE_RETAIL,22127,ed6ab50a-5f61-5127-996a-6dbf5eb8c54d
ONLINE_RETAIL,22128,e8b3bd6f-3f7d-55a4-a456-153453ebd9fe
ONLINE_RETAIL,22129,f0dc743b-fda6-54a9-8c01-d8cf7f15a6ef
ONLINE_RETAIL,22130,959ba448-1771-5c49-b538-61db577d847b
ONLINE_RETAIL,22131,375cfa0c-38df-5953-b1a1-6ac13f6356b5
ONLINE_RETAIL,22132,7c14f607-9b61-5077-b75f-973c5a1c65fe
ONLINE_RETAIL,22133,48effdf9-049f-5466-8c0e-9a60416c73bf
ONLINE_RETAIL,22134,ff387685-e9d3-58ff-914e-e679329f5820
ONLINE_RETAIL,22135,77f417cd-d348-56ae-85ec-3418a18baf60
ONLINE_RETAIL,22136,95f67033-5236-5272-9f73-478926fdee7b
ONLINE_RETAIL,22137,f3f3b4a2-81c1-5cd9-8255-db8654ded659
ONLINE_RETAIL,22138,fd1aac40-4676-513f-b409-b39d25d7108d
ONLINE_RETAIL,22139,664182f6-3797-5cf0-9945-8b40400352a7
ONLINE_RETAIL,22141,cee7d80e-1355-5b20-9d77-8ea593e5273a
ONLINE_RETAIL,22142,f866c1f8-28e1-5068-a4ae-2ddab0cce626
ONLINE_RETAIL,22144,4c201c4d-7f22-5005-b52a-f4233107705e
ONLINE_RETAIL,22145,58f597f4-eebf-587c-8534-cc115e076f96
ONLINE_RETAIL,22146,991be4b5-0491-55d8-a9df-349346d62645
ONLINE_RETAIL,22147,69fc3217-3e3a-5f79-b264-da95f02e3b9c
ONLINE_RETAIL,22148,2d91906b-32f2-536a-9851-5472b63a1d82
ONLINE_RETAIL,22149,cc28b4fc-c61c-57a1-a8d4-04621fdd3795
ONLINE_RETAIL,22150,df74dc24-3d7a-5907-8751-036b81897798
ONLINE_RETAIL,22151,6751833b-bc88-5bf0-b93e-0e0cf3622dc8
ONLINE_RETAIL,22152,84bd6c42-1d09-5075-ad26-91caf4c70881
ONLINE_RETAIL,22153,4bb1c9d3-79c1-55e8-aaad-78855d47cf60
ONLINE_RETAIL,22154,8b4846a5-0e09-5475-a803-c7bb392a25f9
ONLINE_RETAIL,22155,e9d5be42-db6d-539b-9052-fa8872d27e5f
ONLINE_RETAIL,22156,8d81a771-fc87-566f-aaa1-175f1d40bc60
ONLINE_RETAIL,22157,f93f88af-44f2-5a70-afd1-60f5ea6ada48
ONLINE_RETAIL,22158,7bbad159-bc06-5c3c-8082-1cbe1773c30c
ONLINE_RETAIL,22161,34b0c3ee-31eb-5a95-b136-319126b5016c
ONLINE_RETAIL,22162,809f909e-077e-5573-95a9-0113ddb50950
ONLINE_RETAIL,22163,9bf23290-e8f0-5a79-9e3e-54915f3bf7f2
ONLINE_RETAIL,22164,b68b7107-31b9-5e83-a1da-891abfeacb84
ONLINE_RETAIL,22165,32875a3c-679f-51e5-bed1-0cc05b508e8f
ONLINE_RETAIL,22166,06150c4a-a055-52f9-80ac-4391d4830d4a
ONLINE_RETAIL,22167,4587024c-89fa-52e5-9ae2-2f5204a33d4c
ONLINE_RETAIL,22168,6d80697c-5328-569e-9366-cf59e25dddda
ONLINE_RETAIL,22169,63ad32b8-2803-5072-b5e7-0fb021962773
ONLINE_RETAIL,22170,e480965f-8142-5914-9db1-4a8d2af0ca24
ONLINE_RETAIL,22171,f4c048fc-3404-54c0-bf42-3b27a9cea30c
ONLINE_RETAIL,22173,3b388ed1-17cb-5ff7-ad09-128e741dbfa5
ONLINE_RETAIL,22174,7a4f8b4c-910e-5ebd-a64f-4e498aa20298
ONLINE_RETAIL,22175,9afdd3c1-2b33-5220-beed-7781ca9111a7
ONLINE_RETAIL,22176,81c9e7b6-6256-5162-adc8-b8a1dd9c963c
ONLINE_RETAIL,22178,532c46c0-e5ff-50b2-8ead-8c4690a114cd
ONLINE_RETAIL,22179,7251354e-abca-551d-995d-ae6f9913afbb
ONLINE_RETAIL,22180,7c25c08d-c37c-5c3d-904c-f2dd224ce42d
ONLINE_RETAIL,22181,9f1d4664-d4b1-526e-8399-6a195d9472c0
ONLINE_RETAIL,22182,29f3a106-59a6-5b03-9c7e-7ff862498b2b
ONLINE_RETAIL,22183,468e7fbf-0177-5ec9-81a7-9ba2af341ad8
ONLINE_RETAIL,22184,2f7e320e-f086-55ce-a32d-4e123f65a8ae
ONLINE_RETAIL,22185,77abe2b4-7e27-5178-9ab0-010775e0572c
ONLINE_RETAIL,22186,3d0ae3ff-5949-5785-8248-74fd03e20617
ONLINE_RETAIL,22187,384c8ca4-3f4f-570e-9f2a-1ae0c06fa081
ONLINE_RETAIL,22188,e78f83b0-7315-5b5f-b175-36afe7dc6679
ONLINE_RETAIL,22189,dd5939ac-5f6a-53cc-b744-be936d52b6c2
ONLINE_RETAIL,22190,7be73608-e403-5d2b-9900-90640e768595
ONLINE_RETAIL,22191,f6b0968b-3485-50b4-8b45-22336fb4dceb
ONLINE_RETAIL,22192,b84ed464-4721-54f4-8a69-9b71ae518c19
ONLINE_RETAIL,22193,39e9f503-1932-5d72-baed-29b9cc0fb8ea
ONLINE_RETAIL,22194,bd790207-3627-52c9-a140-25b3d6277e7b
ONLINE_RETAIL,22195,0e7c2f04-d710-53c9-bbc1-77310a5c9b65
ONLINE_RETAIL,22196,1f22607a-ba0c-593e-b34c-f325b42ef178
ONLINE_RETAIL,22197,aa140bef-98c4-54ca-896c-fce88611ee94
ONLINE_RETAIL,22198,36f1c5aa-82a7-5fee-b27e-525850b04f48
ONLINE_RETAIL,22199,9d6aba62-9a2f-54f4-a59e-09fa285be6d7
ONLINE_RETAIL,22200,7f8fdaa3-1baf-5b49-87f0-ea9469ee4d53
ONLINE_RETAIL,22201,165e856c-d4b1-5c2f-83ed-f089a2fb02b0
ONLINE_RETAIL,22202,203722a8-c4e5-556d-ba9f-e979045a0a66
ONLINE_RETAIL,22203,3499cb37-7e1a-58ae-aec7-fb3b72a84158
ONLINE_RETAIL,22204,bb0d41cf-4b82-5bfc-991f-7fc14ae1967f
ONLINE_RETAIL,22207,1c547a3b-88bd-5927-90e8-eb8faa645913
ONLINE_RETAIL,22208,78195075-20c0-555d-931b-88b04a2cd73f
ONLINE_RETAIL,22209,20c0e9db-f4a4-5d12-ae9c-a18d98a82f42
ONLINE_RETAIL,22210,fbff7bea-7999-521c-80c5-607713307d68
ONLINE_RETAIL,22211,915a08b1-3275-545c-bdbb-c84647e5dde0
ONLINE_RETAIL,22212,90e96d3a-382d-5bfd-b687-8c8a88e74938
ONLINE_RETAIL,22214,16164ef2-db6a-5667-87af-e0ae2d041eb8
ONLINE_RETAIL,22215,4058c7b9-8a2d-5692-9252-77d59fa0041c
ONLINE_RETAIL,22216,1eea9eb9-541d-5ceb-8b92-0abf78f00b4b
ONLINE_RETAIL,22217,f8cc9f79-a6d9-5c59-b259-9a0a48eb1150
ONLINE_RETAIL,22218,fb09bc5c-841d-54a6-8f0f-d132ff0cfd0a
ONLINE_RETAIL,22219,965bb2d9-3bd8-5a55-bc01-b21877c9fd97
ONLINE_RETAIL,22220,f7264a63-c610-5f13-9ea8-f0027e0646ac
ONLINE_RETAIL,22221,2caf2ff9-3a8c-5b83-92c1-63b943992e06
ONLINE_RETAIL,22222,124a72d5-b6c6-5984-877d-bd6e193921e4
ONLINE_RETAIL,22223,220f7bb1-d778-5937-a30f-59354949f4a0
ONLINE_RETAIL,22224,0fde3e9f-77ce-5fc5-a006-2e572d4ead76
ONLINE_RETAIL,22227,231385d1-7ae0-57bd-9d28-05746e327ce4
ONLINE_RETAIL,22228,249b9878-81c6-5b94-a084-8260040c7cf2
ONLINE_RETAIL,22229,e436db86-4df9-5201-864d-8a5fee74bb11
ONLINE_RETAIL,22230,383006e8-ec8d-5865-857b-2a3a1e031396
ONLINE_RETAIL,22231,f96e4d4a-16a7-53d1-a0b9-c2d29370bfae
ONLINE_RETAIL,22232,4a12831b-f7f9-5341-9014-d8bcbac1615e
ONLINE_RETAIL,22233,b0c0c88c-8739-5ab7-a18f-fa01f6c71764
ONLINE_RETAIL,22236,6c9deee1-434c-56c5-809e-8d0908b2f614
ONLINE_RETAIL,22241,bf2ca85b-3407-5627-ba84-62c5101138a5
ONLINE_RETAIL,22242,ace76e6c-51a8-5192-b539-d9099533e1ea
ONLINE_RETAIL,22243,3c92544d-3f4c-5a5b-a4ec-b5c5f832bc52
ONLINE_RETAIL,22244,7f868973-65d8-5d87-bb61-11e39c296b75
ONLINE_RETAIL,22245,7df3f53e-c4a3-5e8c-af0f-c1b93eb0d3ce
ONLINE_RETAIL,22246,cda9a8b1-3533-5c5b-9b51-9384f1204a41
ONLINE_RETAIL,22247,4c925a0a-7f83-5bc5-aa16-775b62f808bc
ONLINE_RETAIL,22248,ea17a6bf-801e-5445-bf53-dcb2c2b9f3e0
ONLINE_RETAIL,22249,2be99a62-b0b0-5aed-9dd7-b9cd13b702b1
ONLINE_RETAIL,22250,9e3932f6-ed05-51f0-96cf-e2d4d006a43d
ONLINE_RETAIL,22251,28eb717d-c030-5679-b474-7cb7455f35b1
ONLINE_RETAIL,22252,06ea19e8-fc52-5c1d-b92f-bac348e6b220
ONLINE_RETAIL,22254,4b751631-b18e-51c0-88ae-042009d2db24
ONLINE_RETAIL,22255,64a159c6-8785-57af-ae58-97a0d24e05ea
ONLINE_RETAIL,22256,f989ed5b-3662-5a98-9596-6d35367e390e
ONLINE_RETAIL,22257,c978f026-4d80-59d5-bd4a-33ebd1d30b9c
ONLINE_RETAIL,22258,a37cb99d-c143-56b8-81a1-9577f664c3ac
ONLINE_RETAIL,22259,9f2a9a3d-ea63-523b-9c05-8a063db492c9
ONLINE_RETAIL,22260,a827fa43-1ca1-5daf-86ca-bd7ec292f11d
ONLINE_RETAIL,22261,4de3a419-de00-5c2b-828d-882d8ba4d61c
